filename,left_x,left_y,right_x,right_y
frame_0_00_08_119804.jpg,282,669,459,667
frame_0_00_08_153219.jpg,282,669,459,668
frame_0_00_08_186634.jpg,282,669,459,667
frame_0_00_08_220048.jpg,282,669,459,667
frame_0_00_08_253463.jpg,282,669,460,667
frame_0_00_08_286878.jpg,282,668,460,667
frame_0_00_08_320293.jpg,282,669,460,667
frame_0_00_08_353708.jpg,283,668,460,667
frame_0_00_08_387123.jpg,282,668,460,667
frame_0_00_08_420537.jpg,283,669,460,666
frame_0_00_08_453952.jpg,282,668,460,666
frame_0_00_08_487367.jpg,282,669,460,666
frame_0_00_08_520782.jpg,282,669,460,666
frame_0_00_08_554197.jpg,282,669,460,666
frame_0_00_08_587612.jpg,283,669,460,666
frame_0_00_08_621026.jpg,283,668,461,666
frame_0_00_08_654441.jpg,284,668,461,666
frame_0_00_08_687856.jpg,284,668,462,666
frame_0_00_08_721271.jpg,284,668,462,666
frame_0_00_08_754686.jpg,284,668,462,666
frame_0_00_08_788101.jpg,284,668,461,666
frame_0_00_08_821515.jpg,284,668,461,666
frame_0_00_08_854930.jpg,283,668,461,666
frame_0_00_08_888345.jpg,283,669,461,667
frame_0_00_08_921760.jpg,283,669,461,667
frame_0_00_08_955175.jpg,283,669,460,667
frame_0_00_08_988590.jpg,283,669,461,667
frame_0_00_09_022004.jpg,284,669,460,667
frame_0_00_09_055419.jpg,283,669,460,666
frame_0_00_09_088834.jpg,284,669,461,666
frame_0_00_09_122249.jpg,283,669,461,666
frame_0_00_09_155664.jpg,283,669,461,666
frame_0_00_09_189079.jpg,283,669,461,666
frame_0_00_09_222493.jpg,283,668,461,666
frame_0_00_09_255908.jpg,283,669,461,666
frame_0_00_09_289323.jpg,284,668,461,666
frame_0_00_09_322738.jpg,284,668,461,665
frame_0_00_09_356153.jpg,284,668,462,665
frame_0_00_09_389568.jpg,284,668,461,665
frame_0_00_09_422982.jpg,283,668,461,666
frame_0_00_09_456397.jpg,284,668,461,666
frame_0_00_09_489812.jpg,283,668,461,666
frame_0_00_09_523227.jpg,283,668,461,666
frame_0_00_09_556642.jpg,283,669,461,666
frame_0_00_09_590057.jpg,283,669,461,666
frame_0_00_09_623471.jpg,283,669,461,666
frame_0_00_09_656886.jpg,283,669,460,667
frame_0_00_09_690301.jpg,283,669,460,666
frame_0_00_09_723716.jpg,283,669,461,666
frame_0_00_09_757131.jpg,283,669,460,666
frame_0_00_09_790546.jpg,283,668,461,666
frame_0_00_09_823960.jpg,283,668,460,666
frame_0_00_09_857375.jpg,283,669,461,666
frame_0_00_09_890790.jpg,283,668,460,666
frame_0_00_09_924205.jpg,283,669,460,666
frame_0_00_09_957620.jpg,283,669,460,666
frame_0_00_09_991035.jpg,283,669,460,666
frame_0_00_10_024449.jpg,283,669,460,666
frame_0_00_10_057864.jpg,283,669,460,666
frame_0_00_10_091279.jpg,283,669,460,665
frame_0_00_10_124694.jpg,283,669,460,665
frame_0_00_10_158109.jpg,283,669,461,665
frame_0_00_10_191524.jpg,283,669,460,666
frame_0_00_10_224938.jpg,283,669,460,666
frame_0_00_10_258353.jpg,283,670,460,667
frame_0_00_10_291768.jpg,282,671,459,667
frame_0_00_10_325183.jpg,277,683,460,676
frame_0_00_10_358598.jpg,274,682,465,677
frame_0_00_10_392013.jpg,281,675,460,672
frame_0_00_10_425427.jpg,283,671,460,668
frame_0_00_10_458842.jpg,282,671,459,669
frame_0_00_10_492257.jpg,282,670,460,668
frame_0_00_10_525672.jpg,282,669,460,668
frame_0_00_10_559087.jpg,283,669,460,667
frame_0_00_10_592502.jpg,283,669,460,667
frame_0_00_10_625916.jpg,282,669,460,667
frame_0_00_10_659331.jpg,282,669,459,667
frame_0_00_10_692746.jpg,281,669,459,667
frame_0_00_10_726161.jpg,281,669,459,667
frame_0_00_10_759576.jpg,281,669,459,666
frame_0_00_10_792991.jpg,281,669,459,666
frame_0_00_10_826405.jpg,281,669,459,666
frame_0_00_10_859820.jpg,281,669,459,666
frame_0_00_10_893235.jpg,281,669,459,666
frame_0_00_10_926650.jpg,282,668,459,666
frame_0_00_10_960065.jpg,282,669,459,666
frame_0_00_10_993480.jpg,282,669,459,666
frame_0_00_11_026894.jpg,281,669,459,666
frame_0_00_11_060309.jpg,281,669,459,666
frame_0_00_11_093724.jpg,281,669,459,666
frame_0_00_11_127139.jpg,281,668,459,665
frame_0_00_11_160554.jpg,282,669,459,665
frame_0_00_11_193969.jpg,282,668,460,665
frame_0_00_11_227383.jpg,282,669,460,666
frame_0_00_11_260798.jpg,282,669,460,666
frame_0_00_11_294213.jpg,283,669,459,667
frame_0_00_11_327628.jpg,283,669,461,666
frame_0_00_11_361043.jpg,283,669,461,666
frame_0_00_11_394458.jpg,283,669,461,666
frame_0_00_11_427872.jpg,283,669,461,666
frame_0_00_11_461287.jpg,283,669,461,666
frame_0_00_11_494702.jpg,283,670,461,666
frame_0_00_11_528117.jpg,282,669,460,666
frame_0_00_11_561532.jpg,282,669,460,666
frame_0_00_11_594947.jpg,282,669,460,666
frame_0_00_11_628361.jpg,282,669,460,666
frame_0_00_11_661776.jpg,282,669,460,666
frame_0_00_11_695191.jpg,282,669,460,666
frame_0_00_11_728606.jpg,283,669,460,666
frame_0_00_11_762021.jpg,283,669,460,666
frame_0_00_11_795436.jpg,283,669,461,666
frame_0_00_11_828850.jpg,283,669,460,666
frame_0_00_11_862265.jpg,283,669,460,666
frame_0_00_11_895680.jpg,282,669,460,666
frame_0_00_11_929095.jpg,282,670,460,666
frame_0_00_11_962510.jpg,282,670,459,667
frame_0_00_11_995925.jpg,283,672,461,669
frame_0_00_12_029339.jpg,277,685,471,681
frame_0_00_12_062754.jpg,282,685,474,683
frame_0_00_12_096169.jpg,291,678,471,678
frame_0_00_12_129584.jpg,291,675,470,674
frame_0_00_12_162999.jpg,291,674,469,673
frame_0_00_12_196414.jpg,292,674,469,673
frame_0_00_12_229828.jpg,292,673,470,672
frame_0_00_12_263243.jpg,292,674,469,673
frame_0_00_12_296658.jpg,292,674,469,672
frame_0_00_12_330073.jpg,292,674,469,672
frame_0_00_12_363488.jpg,293,673,469,671
frame_0_00_12_396903.jpg,293,671,469,670
frame_0_00_12_430317.jpg,293,668,469,666
frame_0_00_12_463732.jpg,293,666,469,663
frame_0_00_12_497147.jpg,294,663,468,660
frame_0_00_12_530562.jpg,294,659,468,657
frame_0_00_12_563977.jpg,295,655,468,653
frame_0_00_12_597392.jpg,294,652,468,650
frame_0_00_12_630806.jpg,296,648,468,646
frame_0_00_12_664221.jpg,298,646,471,643
frame_0_00_12_697636.jpg,300,644,471,641
frame_0_00_12_731051.jpg,299,644,473,640
frame_0_00_12_764466.jpg,300,645,473,642
frame_0_00_12_797881.jpg,300,647,473,643
frame_0_00_12_831295.jpg,299,649,472,644
frame_0_00_12_864710.jpg,297,649,471,646
frame_0_00_12_898125.jpg,297,653,469,649
frame_0_00_12_931540.jpg,296,653,468,650
frame_0_00_12_964955.jpg,296,654,469,649
frame_0_00_12_998370.jpg,297,654,470,648
frame_0_00_13_031784.jpg,299,653,473,647
frame_0_00_13_065199.jpg,302,651,475,645
frame_0_00_13_098614.jpg,303,648,476,642
frame_0_00_13_132029.jpg,305,645,478,638
frame_0_00_13_165444.jpg,307,642,479,634
frame_0_00_13_198859.jpg,309,638,480,631
frame_0_00_13_232273.jpg,311,635,483,628
frame_0_00_13_265688.jpg,313,632,485,625
frame_0_00_13_299103.jpg,316,629,487,622
frame_0_00_13_332518.jpg,318,626,489,619
frame_0_00_13_365933.jpg,321,624,491,617
frame_0_00_13_399348.jpg,321,621,491,615
frame_0_00_13_432762.jpg,323,620,492,612
frame_0_00_13_466177.jpg,323,619,492,611
frame_0_00_13_499592.jpg,324,619,493,611
frame_0_00_13_533007.jpg,325,620,495,612
frame_0_00_13_566422.jpg,327,620,497,612
frame_0_00_13_599837.jpg,328,621,499,613
frame_0_00_13_633251.jpg,330,621,501,613
